energy,AA center.dat,AA edge.dat,AAA_A1 center.dat,AAA_A1 edge.dat,AAA_A2 center.dat,AAA_A2 edge.dat,AAB_A1 center.dat,AAB_A1 edge.dat,AAB_A2 center.dat,AAB_A2 edge.dat,AAB_B center.dat,AAB_B edge.dat,ABA_A center.dat,ABA_A edge.dat,ABA_B center.dat,ABA_B edge.dat,AB_A center.dat,AB_A edge.dat,AB_B center.dat,AB_B edge.dat,mono center.dat,mono edge.dat,mono_1B.dat,mono_1N.dat,mono_1B.dat__2,mono_1N.dat__2,mono_1B.dat__3,mono_1N.dat__3,mono_2B10_(1).dat,mono_2B10_(2).dat,mono_2B1_(1).dat,mono_2B1_(2).dat,mono_2B1_(3).dat,mono_2B2_(1).dat,mono_2B3_(1).dat,mono_2B3_(2).dat,mono_2B3_(3).dat,mono_2B4_(1).dat,mono_2B4_(2).dat,mono_2B5_(1).dat,mono_2B5_(2).dat,mono_2B5_(3).dat,mono_2B5_(4).dat,mono_2B6_(1).dat,mono_2B6_(2).dat,mono_2B6_(3).dat,mono_2B6_(4).dat,mono_2B7_(1).dat,mono_2B7_(2).dat,mono_2B7_(3).dat,mono_2B7_(4).dat,mono_2B8_(1).dat,mono_2B8_(2).dat,mono_2B8_(3).dat,mono_2B8_(4).dat,mono_2B9_(1).dat,mono_2B9_(2).dat,mono_2B9_(3).dat,mono_2B9_(4).dat,mono_2B9_(5).dat,mono_2B9_(6).dat,mono_2N10_(1).dat,mono_2N10_(2).dat,mono_2N1_(1).dat,mono_2N1_(2).dat,mono_2N1_(3).dat,mono_2N2_(1).dat,mono_2N3_(1).dat,mono_2N3_(2).dat,mono_2N3_(3).dat,mono_2N4_(1).dat,mono_2N4_(2).dat,mono_2N5_(1).dat,mono_2N5_(2).dat,mono_2N5_(3).dat,mono_2N5_(4).dat,mono_2N6_(1).dat,mono_2N6_(2).dat,mono_2N6_(3).dat,mono_2N6_(4).dat,mono_2N7_(1).dat,mono_2N7_(2).dat,mono_2N7_(3).dat,mono_2N7_(4).dat,mono_2N8_(1).dat,mono_2N8_(2).dat,mono_2N8_(3).dat,mono_2N8_(4).dat,mono_2N9_(1).dat,mono_2N9_(2).dat,mono_2N9_(3).dat,mono_2N9_(4).dat,mono_2N9_(5).dat,mono_2N9_(6).dat,mono_3B10_(1).dat,mono_3B10_(2).dat,mono_3B10_(3).dat,mono_3B1_(1).dat,mono_3B1_(2).dat,mono_3B1_(3).dat,mono_3B2_(1).dat,mono_3B2_(2).dat,mono_3B3_(1).dat,mono_3B3_(2).dat,mono_3B3_(3).dat,mono_3B3_(4).dat,mono_3B4_(1).dat,mono_3B4_(2).dat,mono_3B4_(3).dat,mono_3B4_(4).dat,mono_3B5_(1).dat,mono_3B5_(2).dat,mono_3B5_(3).dat,mono_3B5_(4).dat,mono_3B5_(5).dat,mono_3B6_(1).dat,mono_3B6_(2).dat,mono_3B6_(3).dat,mono_3B7_(1).dat,mono_3B7_(2).dat,mono_3B7_(3).dat,mono_3B8_(1).dat,mono_3B8_(2).dat,mono_3B8_(3).dat,mono_3B9_(1).dat,mono_3B9_(2).dat,mono_3B9_(3).dat,mono_3N10_(1).dat,mono_3N10_(2).dat,mono_3N1_(1).dat,mono_3N1_(2).dat,mono_3N1_(3).dat,mono_3N2_(1).dat,mono_3N2_(2).dat,mono_3N3_(1).dat,mono_3N3_(2).dat,mono_3N3_(3).dat,mono_3N3_(4).dat,mono_3N4_(1).dat,mono_3N4_(2).dat,mono_3N4_(3).dat,mono_3N4_(4).dat,mono_3N5_(1).dat,mono_3N5_(2).dat,mono_3N5_(3).dat,mono_3N5_(4).dat,mono_3N5_(5).dat,mono_3N6_(1).dat,mono_3N6_(2).dat,mono_3N6_(3).dat,mono_3N7_(1).dat,mono_3N7_(2).dat,mono_3N7_(3).dat,mono_3N8_(1).dat,mono_3N8_(2).dat,mono_3N8_(3).dat,mono_3N9_(1).dat,mono_3N9_(2).dat,mono_3N9_(3).dat,mono_4B10_(1).dat,mono_4B1_(1).dat,mono_4B1_(2).dat,mono_4B1_(3).dat,mono_4B2_(1).dat,mono_4B2_(2).dat,mono_4B2_(3).dat,mono_4B3_(1).dat,mono_4B3_(2).dat,mono_4B3_(3).dat,mono_4B3_(4).dat,mono_4B4_(1).dat,mono_4B4_(2).dat,mono_4B5_(1).dat,mono_4B5_(2).dat,mono_4B5_(3).dat,mono_4B6_(1).dat,mono_4B6_(2).dat,mono_4B6_(3).dat,mono_4B7_(1).dat,mono_4B7_(2).dat,mono_4B7_(3).dat,mono_4B7_(4).dat,mono_4B7_(5).dat,mono_4B7_(6).dat,mono_4B8_(1).dat,mono_4B8_(2).dat,mono_4B8_(3).dat,mono_4B8_(4).dat,mono_4B8_(5).dat,mono_4B8_(6).dat,mono_4B8_(7).dat,mono_4B8_(8).dat,mono_4B8_(9).dat,mono_4B9_(1).dat,mono_4B9_(2).dat,mono_4B9_(3).dat,mono_4B9_(4).dat,mono_4B9_(5).dat,mono_4B9_(6).dat,mono_4B9_(7).dat,mono_4B9_(8).dat,mono_4N10_(1).dat,mono_4N1_(1).dat,mono_4N1_(2).dat,mono_4N1_(3).dat,mono_4N1_(4).dat,mono_4N1_(5).dat,mono_4N2_(1).dat,mono_4N2_(2).dat,mono_4N2_(3).dat,mono_4N3_(1).dat,mono_4N3_(2).dat,mono_4N3_(3).dat,mono_4N3_(4).dat,mono_4N4_(1).dat,mono_4N4_(2).dat,mono_4N5_(1).dat,mono_4N5_(2).dat,mono_4N5_(3).dat,mono_4N6_(1).dat,mono_4N6_(2).dat,mono_4N6_(3).dat,mono_4N7_(1).dat,mono_4N7_(2).dat,mono_4N7_(3).dat,mono_4N7_(4).dat,mono_4N7_(5).dat,mono_4N7_(6).dat,mono_4N8_(1).dat,mono_4N8_(2).dat,mono_4N8_(3).dat,mono_4N8_(4).dat,mono_4N8_(5).dat,mono_4N8_(6).dat,mono_4N8_(7).dat,mono_4N8_(8).dat,mono_4N8_(9).dat,mono_4N9_(1).dat,mono_4N9_(2).dat,mono_4N9_(3).dat,mono_4N9_(4).dat,mono_4N9_(5).dat,mono_4N9_(6).dat,mono_4N9_(7).dat,mono_4N9_(8).dat,mono_5B10_(1).dat,mono_5B10_(10).dat,mono_5B10_(11).dat,mono_5B10_(12).dat,mono_5B10_(2).dat,mono_5B10_(3).dat,mono_5B10_(4).dat,mono_5B10_(5).dat,mono_5B10_(6).dat,mono_5B10_(7).dat,mono_5B10_(8).dat,mono_5B10_(9).dat,mono_5B1_(1).dat,mono_5B1_(2).dat,mono_5B1_(3).dat,mono_5B1_(4).dat,mono_5B2_(1).dat,mono_5B2_(2).dat,mono_5B2_(3).dat,mono_5B2_(4).dat,mono_5B2_(5).dat,mono_5B2_(6).dat,mono_5B3_(1).dat,mono_5B3_(10).dat,mono_5B3_(11).dat,mono_5B3_(12).dat,mono_5B3_(2).dat,mono_5B3_(3).dat,mono_5B3_(4).dat,mono_5B3_(5).dat,mono_5B3_(6).dat,mono_5B3_(7).dat,mono_5B3_(8).dat,mono_5B3_(9).dat,mono_5B4_(1).dat,mono_5B4_(10).dat,mono_5B4_(11).dat,mono_5B4_(2).dat,mono_5B4_(3).dat,mono_5B4_(4).dat,mono_5B4_(5).dat,mono_5B4_(6).dat,mono_5B4_(7).dat,mono_5B4_(8).dat,mono_5B4_(9).dat,mono_5B5_(1).dat,mono_5B5_(2).dat,mono_5B5_(3).dat,mono_5B5_(4).dat,mono_5B5_(5).dat,mono_5B6_(1).dat,mono_5B6_(2).dat,mono_5B6_(3).dat,mono_5B6_(4).dat,mono_5B6_(5).dat,mono_5B6_(6).dat,mono_5B7_(1).dat,mono_5B7_(2).dat,mono_5B7_(3).dat,mono_5B7_(4).dat,mono_5B7_(5).dat,mono_5B7_(6).dat,mono_5B7_(7).dat,mono_5B8_(1).dat,mono_5B8_(10).dat,mono_5B8_(2).dat,mono_5B8_(3).dat,mono_5B8_(4).dat,mono_5B8_(5).dat,mono_5B8_(6).dat,mono_5B8_(7).dat,mono_5B8_(8).dat,mono_5B8_(9).dat,mono_5B9_(1).dat,mono_5B9_(2).dat,mono_5B9_(3).dat,mono_5B9_(4).dat,mono_5B9_(5).dat,mono_5N10_(1).dat,mono_5N10_(10).dat,mono_5N10_(11).dat,mono_5N10_(12).dat,mono_5N10_(2).dat,mono_5N10_(3).dat,mono_5N10_(4).dat,mono_5N10_(5).dat,mono_5N10_(6).dat,mono_5N10_(7).dat,mono_5N10_(8).dat,mono_5N10_(9).dat,mono_5N1_(1).dat,mono_5N1_(2).dat,mono_5N1_(3).dat,mono_5N1_(4).dat,mono_5N2_(1).dat,mono_5N2_(2).dat,mono_5N2_(3).dat,mono_5N2_(4).dat,mono_5N2_(5).dat,mono_5N2_(6).dat,mono_5N3_(1).dat,mono_5N3_(10).dat,mono_5N3_(11).dat,mono_5N3_(12).dat,mono_5N3_(2).dat,mono_5N3_(3).dat,mono_5N3_(4).dat,mono_5N3_(5).dat,mono_5N3_(6).dat,mono_5N3_(7).dat,mono_5N3_(8).dat,mono_5N3_(9).dat,mono_5N4_(1).dat,mono_5N4_(10).dat,mono_5N4_(11).dat,mono_5N4_(2).dat,mono_5N4_(3).dat,mono_5N4_(4).dat,mono_5N4_(5).dat,mono_5N4_(6).dat,mono_5N4_(7).dat,mono_5N4_(8).dat,mono_5N4_(9).dat,mono_5N5_(1).dat,mono_5N5_(2).dat,mono_5N5_(3).dat,mono_5N5_(4).dat,mono_5N5_(5).dat,mono_5N6_(1).dat,mono_5N6_(2).dat,mono_5N6_(3).dat,mono_5N6_(4).dat,mono_5N6_(5).dat,mono_5N6_(6).dat,mono_5N7_(1).dat,mono_5N7_(2).dat,mono_5N7_(3).dat,mono_5N7_(4).dat,mono_5N7_(5).dat,mono_5N7_(6).dat,mono_5N7_(7).dat,mono_5N8_(1).dat,mono_5N8_(10).dat,mono_5N8_(2).dat,mono_5N8_(3).dat,mono_5N8_(4).dat,mono_5N8_(5).dat,mono_5N8_(6).dat,mono_5N8_(7).dat,mono_5N8_(8).dat,mono_5N8_(9).dat,mono_5N9_(1).dat,mono_5N9_(2).dat,mono_5N9_(3).dat,mono_5N9_(4).dat,mono_5N9_(5).dat,XYX_X center.dat,XYX_X edge.dat,XYX_Y center.dat,XYX_Y edge.dat,XYZ_X center.dat,XYZ_X edge.dat,XYZ_Y center.dat,XYZ_Y edge.dat,XYZ_Z center.dat,XYZ_Z edge.dat,XY_X center.dat,XY_X edge.dat,XY_Y center.dat,XY_Y edge.dat
246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
